sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,floor_flips_le28,floor_flips_gt28,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2020-21,2019-20,1,38,5,false,2053,1628,43,6,54.026315789473685,42.8421052631579,,,,,,,1628,42.8421052631579,1388,36.526315789473685,37,0,,,1.0810810810810811,33,38,9,18,-17,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,0,0,0,0,0,0,,,,,,,,,,,1629.8410135822319,42.8905529890061,2042.0848966258714,53.739076226996616,,55,98b82c09e797,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2021-22,2020-21,1,38,5,false,2130,1896,45,7,56.05263157894737,49.89473684210526,,,,,,,1941,51.078947368421055,1646,43.31578947368421,37,0,,,1.3513513513513513,33,42,10,15,-7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,0,0,0,0,0,0,,,,,,,,,,,1900.8006137807054,50.02106878370277,2193.36114356987,57.72003009394395,,55,afeb5fe71ddc,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2022-23,2021-22,1,38,5,false,2095,1842,33,0,55.13157894736842,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,37,0,,,3.027027027027027,33,29,16,5,18,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,22,0,0,0,0,0,0,,,,,,,,,,,1851.9591496843016,48.73576709695531,2121.92574254247,55.84015111953868,,55,fe5b3efc1102,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2023-24,2022-23,1,38,5,false,2375,1806,40,3,62.5,47.526315789473685,,,,,,,1780,46.8421052631579,1569,41.28947368421053,37,0,,,1.6486486486486487,33,36,16,9,13,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,23,23,21,0,0,0,0,0,0,,,,,,,,,,,1847.281228959663,48.61266391999113,2307.612822714298,60.72665322932363,,55,7df5f95f1759,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2024-25,2023-24,1,38,5,false,2448,1908,34,2,64.42105263157895,50.21052631578947,,,,,,,1890,49.73684210526316,1708,44.94736842105263,37,0,,,2.054054054054054,33,29,13,9,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,0,0,,,,,,,,,,,1984.839567078322,52.23262018627163,2342.6271800092795,61.648083684454726,,55,d0f719155ebc,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2025-26,2024-25,1,38,5,false,2180,1523,35,1,57.36842105263158,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,37,0,,,1.3783783783783783,33,30,9,8,-5,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,0,0,,,,,,,,,,,1583.8646329653097,41.680648235929205,2107.5021769929317,55.46058360507715,,55,cdb305de770a,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2020-21,2019-20,6,33,5,false,1785,1472,37,5,54.09090909090909,44.60606060606061,,,,,,,1475,44.696969696969695,1289,39.06060606060606,32,0,,,1.1875,32,37,10,13,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,0,0,0,0,0,0,,,,,,,,,,,1534.394651048999,46.49680760754543,1807.5902511936379,54.77546215738297,,55,97ea61125f1b,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2021-22,2020-21,6,33,5,false,1849,1574,38,6,56.03030303030303,47.696969696969695,,,,,,,1610,48.78787878787879,1365,41.36363636363637,32,0,,,1.1875,32,38,9,11,-5,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,0,0,0,0,0,0,,,,,,,,,,,1609.57570800674,48.77502145474969,1936.1051955755504,58.669854411380314,,55,0e990ffa7a1d,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2022-23,2021-22,6,33,5,false,1792,1593,31,0,54.303030303030305,48.27272727272727,,,,,,,1532,46.42424242424242,1404,42.54545454545455,32,0,,,1.5,32,31,19,7,19,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,16,0,0,0,0,0,0,,,,,,,,,,,1557.4285121108142,47.1948033972974,1811.085889555521,54.88139059259154,,55,4d36c0997487,-,none
TestDiagWildcardAttribution#1,1787757444-1764462,no wildcard trigger (control),0,true,2023-24,2022-23,6,33,5,false,2028,1724,32,0,61.45454545454545,52.24242424242424,,,,,,,1702,51.57575757575758,1484,44.96969696969697,32,0,,,1.75,32,32,15,10,15,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,21,21,21,0,0,0,0,0,0,,,,,,,,,,,1721.7944263935356,52.175588678591986,2068.906453401842,62.69413495157097,,55,a4cd558c8a6c,-,none
